Product_ID,productAsin,country,Column2,date,Year,isVerified,Review_ID,ratingScore,reviewTitle,Most Pop. Review Words,Count of  Pop. Review Words2,reviewDescription,reviewUrl,reviewedIn,variant,2,l,
767,B09G9J5JZX,United Arab Emirates,Jan-22,17-01-2022,2022,TRUE,767,5,I like the pbone colour it very very light babg pink,,,"Its worth to buy, i lovd the pink color it cames onlh with charger wire without the plug yoj neex tk buy separatly. the price realy expensive",https://www.amazon.ae/gp/customer-reviews/R22I9DIOD55HL6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G937QLL,Reviewed in the United Arab Emirates on 17 January 2022,Size, 512 GBColour, Pink,
768,B09G9J5JZX,United Arab Emirates,Oct-21,15-10-2021,2021,FALSE,768,5,For people complaining about FACETIME and Non Sealed Box !,,,"Stop giving bad reviews because of facetime or no sealed box.. this device has facetime but facetime is not allowed inside UAE by the government, therefore it doesn't work inside UAE and you can't find it in your iphone but outside of UAE in any other country it will work. You can confirm by going to iphone settings and then notifications, FaceTime is present there !!!And secondly the iphone 13 series devices OFFICIALY don't come with Sealed boxes. And it doesn't mean the devices are used!",https://www.amazon.ae/gp/customer-reviews/RMN4LQMTHUBRJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G937QLL,Reviewed in the United Arab Emirates on 15 October 2021,Size, 512 GBColour, Pink,
769,B09G9J5JZX,United Arab Emirates,Nov-22,13-11-2022,2022,TRUE,769,5,نفس الوصف,,,نفس الوصف,https://www.amazon.ae/gp/customer-reviews/RSID98YPRPXF6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G98MBX1,Reviewed in the United Arab Emirates on 13 November 2022,Size, 512 GBColour, Blue,
770,B09G9J5JZX,United Arab Emirates,Jun-23,24-06-2023,2023,TRUE,770,1,منتج غير حقيقي,,,منتج غير اصلي ، وانصح بعدم الشراء من خلاله,https://www.amazon.ae/gp/customer-reviews/R3U0BKU354YE83/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G98MBX1,Reviewed in the United Arab Emirates on 24 June 2023,Size, 512 GBColour, Blue,
771,B09G9J5JZX,Egypt,Apr-23,18-04-2023,2023,TRUE,771,5,تمام,,,شكرا,N/A,Reviewed in Egypt on 18 April 2023,Size, 512 GBColour, Blue,
772,B09G9J5JZX,United Arab Emirates,Mar-22,31-03-2022,2022,TRUE,772,5,Data transfer from old to new iPhone without cloud backup,,,Loved the way the data was transferred from my old iPhone to new iPhone without having to do a Cloud back up - perfect to keep loyalty for iPhone users when upgrading,https://www.amazon.ae/gp/customer-reviews/RGXN1Y1PQBI3I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 31 March 2022,Size, 128 GBColour, Blue,
773,B09G9J5JZX,United Arab Emirates,Mar-22,31-03-2022,2022,TRUE,773,3,no facetime no second sim card,,,they mention it has facetime and digital dual sim card support. but no facetime and dual sim and also expensive than other place like general shop or noon. i like amazon so i bought from amazon. can you explain...,https://www.amazon.ae/gp/customer-reviews/R3UB0YH8EWFAHB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 31 March 2022,Size, 128 GBColour, Blue,
774,B09G9J5JZX,United Arab Emirates,Jan-23,13-01-2023,2023,TRUE,774,5,Value for money,,,Perfect,https://www.amazon.ae/gp/customer-reviews/R32QCS5KEPDT73/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 13 January 2023,Size, 128 GBColour, Blue,
775,B09G9J5JZX,United Arab Emirates,May-22,5/2/2022,2022,TRUE,775,5,Brand new - 100% match,,,It does come with facetime but it depends if your country supports facetime. It is brand new and never been opened.,https://www.amazon.ae/gp/customer-reviews/RNGP9BC7MUC16/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 5 February 2022,Size, 128 GBColour, Blue,
776,B09G9J5JZX,United Arab Emirates,Sep-21,9/12/2021,2021,TRUE,776,5,Great product,,,"Quick delivery and iPhone 13 is as good as I expected, it was really a great update in the processing speed and photography feature.",https://www.amazon.ae/gp/customer-reviews/R12CBRHXZUFMFU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 9 December 2021,Size, 128 GBColour, Blue,
777,B09G9J5JZX,United Arab Emirates,May-22,20-05-2022,2022,TRUE,777,5,apple product is amazing as always,,,i switch from Iphone XS and 13 looks amazing the only issue is Facetime not available in UAE,https://www.amazon.ae/gp/customer-reviews/R21GMA7GKAJF1L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 20 May 2022,Size, 128 GBColour, Blue,
778,B09G9J5JZX,United Arab Emirates,Jul-22,28-07-2022,2022,TRUE,778,5,Awsome,,,The color blue looks very good.,https://www.amazon.ae/gp/customer-reviews/R30LWVWO08DL37/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 28 July 2022,Size, 128 GBColour, Blue,
779,B09G9J5JZX,United Arab Emirates,May-22,5/8/2022,2022,TRUE,779,5,As expected,,,Delivery and item all good,https://www.amazon.ae/gp/customer-reviews/RH79NVBWI4HO4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 5 August 2022,Size, 128 GBColour, Blue,
780,B09G9J5JZX,United Arab Emirates,Mar-23,17-03-2023,2023,TRUE,780,1,Not iOS15. Came with iOS 16.2 out of the box,,,"Advertised that it comes with iOS15. Instead it was already on iOS16.2. Don't force updates on your customers. We buy the hardware, we own the hardware, we should decide what we want to do with it, not Apple.",https://www.amazon.ae/gp/customer-reviews/R2DKMQOG9TADCV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 17 March 2023,Size, 128 GBColour, Blue,
781,B09G9J5JZX,United Arab Emirates,Feb-22,2/8/2022,2022,TRUE,781,5,Excellent phone with excellent customer service,,,Very good,https://www.amazon.ae/gp/customer-reviews/R1681R4OU1YJN1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 2 August 2022,Size, 128 GBColour, Blue,
782,B09G9J5JZX,United Arab Emirates,Dec-21,26-12-2021,2021,TRUE,782,5,Ideal product to gift for Xmas,,,Lovely product to gift for Xmas and new year,https://www.amazon.ae/gp/customer-reviews/R6PNSEZRQNLI1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 26 December 2021,Size, 128 GBColour, Blue,
783,B09G9J5JZX,United Arab Emirates,Oct-22,18-10-2022,2022,TRUE,783,1,I want any one to follow me or call me urgently because the mobile not good,,,My product was not good the screen came black suddenly and I want any one to follow me because this is up normal the mobile new and no accident was made on it please i want any one to call me and follow me urgently,https://www.amazon.ae/gp/customer-reviews/R1IORSKXILL8N5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 18 October 2022,Size, 128 GBColour, Blue,
784,B09G9J5JZX,United Arab Emirates,Dec-22,12/10/2022,2022,TRUE,784,1,Second Hand - used very badly!!!!,,,I bought this item and it came as fully used and IB a very bad situation. I brought back to Turkey as a gift and they opened and saw the situation. I am so upset. Never ever buy from here. Ready to use photos.,https://www.amazon.ae/gp/customer-reviews/RHA67X7K8K2DW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 12 October 2022,Size, 128 GBColour, Blue,
785,B09G9J5JZX,United Arab Emirates,Nov-21,21-11-2021,2021,TRUE,785,5,Good product,,,Very satisfied product. To get FaceTime make region changes in general settings,https://www.amazon.ae/gp/customer-reviews/R28DMQS81TC6XD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 21 November 2021,Size, 128 GBColour, Blue,
786,B09G9J5JZX,United Arab Emirates,Sep-23,9/9/2023,2023,TRUE,786,1,كان مستخدم,,,مستخدم والضمان ناقص مده 16 يوم,https://www.amazon.ae/gp/customer-reviews/RYZP4FQGLF3DX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 9 September 2023,Size, 128 GBColour, Blue,
787,B09G9J5JZX,United Arab Emirates,Feb-22,18-02-2022,2022,TRUE,787,5,Good quality,,,Happy with the phone,https://www.amazon.ae/gp/customer-reviews/R2ALL9ORH74B6F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 18 February 2022,Size, 128 GBColour, Blue,
788,B09G9J5JZX,United Arab Emirates,Mar-21,3/12/2021,2021,TRUE,788,2,Need to be absolutely TRUE in describing things !!,,,Product looks good and super fast delivery but no Facetime.Please dont write such things to dodge customers as your overall ratings get impacted. I dont use Facetime and thats why it is not bothering me.,https://www.amazon.ae/gp/customer-reviews/R3BLAX38SUQZ94/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 3 December 2021,Size, 128 GBColour, Blue,
789,B09G9J5JZX,United Arab Emirates,Dec-21,14-12-2021,2021,TRUE,789,3,Quality n safe use,,,My phone is getting heated up .. couldn’t understand the reason behind,https://www.amazon.ae/gp/customer-reviews/R3EUQ0K9Q8002K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 14 December 2021,Size, 128 GBColour, Blue,
790,B09G9J5JZX,United Arab Emirates,Jul-21,7/10/2021,2021,TRUE,790,5,Good product,,,Just as described. FaceTime included.,https://www.amazon.ae/gp/customer-reviews/R3IDAAB3KBFFJI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 7 October 2021,Size, 128 GBColour, Blue,
791,B09G9J5JZX,United Arab Emirates,Jan-22,16-01-2022,2022,TRUE,791,5,Perfect product,,,As per specification,https://www.amazon.ae/gp/customer-reviews/R23G08RW8NQG0J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 16 January 2022,Size, 128 GBColour, Blue,
792,B09G9J5JZX,United Arab Emirates,Jun-23,21-06-2023,2023,TRUE,792,4,Good,,,Nice,https://www.amazon.ae/gp/customer-reviews/R2XBLSXI3JVCEM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 21 June 2023,Size, 128 GBColour, Blue,
793,B09G9J5JZX,United Arab Emirates,Oct-23,24-10-2023,2023,TRUE,793,5,Good,,,Nice color,https://www.amazon.ae/gp/customer-reviews/R1TGYN86NXA2YK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 24 October 2023,Size, 128 GBColour, Blue,
794,B09G9J5JZX,United Arab Emirates,Apr-22,27-04-2022,2022,TRUE,794,5,Legitimate Apple Product. Sealed and brand new as described,,,"Rest assured the phone is very much real and the deal is good, very good. Its quite interesting that amazon requires you to provide a code to the delivery associate to take delivery of the product. Love the security measure here.In regards to the actual smartphone, this blue color way is very nice. Looks great in person and the battery life and screen is superb.",https://www.amazon.ae/gp/customer-reviews/R2KXPSJ5XLT9MJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 27 April 2022,Size, 128 GBColour, Blue,
795,B09G9J5JZX,United Arab Emirates,Dec-23,12/6/2023,2023,TRUE,795,5,It’s good product but the package came little bit dirty and crumpy.,,,Package came little bit dirty and crumpled otherwise it’s a good one,https://www.amazon.ae/gp/customer-reviews/R2P01WXDDQNSPQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 12 June 2023,Size, 128 GBColour, Blue,
796,B09G9J5JZX,United Arab Emirates,Apr-24,28-04-2024,2024,TRUE,796,1,Never pay extra money for fast delivery,,,Products is fineBut iam giving this rivew because of delivery service i wanted to get this product within 24hrAnd i paid extra moneyBut still amazon delivery was late usualAnd they did not refund my extra delivery charge also 🙄,https://www.amazon.ae/gp/customer-reviews/R3DA4YZMY0QXEF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 28 April 2024,Size, 128 GBColour, Blue,
797,B09G9J5JZX,United Arab Emirates,Oct-23,10/7/2023,2023,TRUE,797,5,الامكانيات,,,منتج اصلى و التغليف جيد,https://www.amazon.ae/gp/customer-reviews/R1B4W9HB0352CK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 10 July 2023,Size, 128 GBColour, Blue,
798,B09G9J5JZX,United Arab Emirates,Sep-23,9/8/2023,2023,TRUE,798,5,اصلى,,,ممتاز,https://www.amazon.ae/gp/customer-reviews/R1V73O70N5NRCN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 9 August 2023,Size, 128 GBColour, Blue,
799,B09G9J5JZX,United Arab Emirates,Feb-22,2/3/2022,2022,TRUE,799,4,As usual iPhone is just fine only I don’t Iike it’s  blue,,,"I like the shape and  size, but it’s rather heavy and the blue tint is not what I expected.",https://www.amazon.ae/gp/customer-reviews/R2W987BGOCX84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 2 March 2022,Size, 128 GBColour, Blue,
800,B09G9J5JZX,United Arab Emirates,Apr-23,4/4/2023,2023,TRUE,800,5,Good - Satisfied,,,Perfect packing & trusted - UAE version I received.,https://www.amazon.ae/gp/customer-reviews/R165OV2G65K3WW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 4 April 2023,Size, 128 GBColour, Blue,
801,B09G9J5JZX,United Arab Emirates,Apr-23,25-04-2023,2023,TRUE,801,5,Original and sealed,,,Original and sealed,https://www.amazon.ae/gp/customer-reviews/R31EO3W8PUA3HE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 25 April 2023,Size, 128 GBColour, Blue,
802,B09G9J5JZX,United Arab Emirates,Jan-24,18-01-2024,2024,TRUE,802,5,Good,,,It was very Good Experience,https://www.amazon.ae/gp/customer-reviews/RO7L3V9HHAN84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 18 January 2024,Size, 256 GBColour, Midnight,
803,B09G9J5JZX,United Arab Emirates,Dec-22,12/1/2022,2022,TRUE,803,5,Amazing phone and has FACETIME (Just not in UAE),,,"I live in Egypt and got this with a friend coming from Dubai, the phone is really great has great battery life. It has FACETIME like as it's written in case anyone wants to buy it but is afraid of the reviews. Facetime is not available in UAE even if the iPhone has FaceTime. so if you live outside the UAE, just order it and open the iPhone in your country and you will find FaceTime right there",https://www.amazon.ae/gp/customer-reviews/R1W4EI6W8VN1JW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 12 January 2022,Size, 256 GBColour, Midnight,
804,B09G9J5JZX,United Arab Emirates,Dec-21,19-12-2021,2021,TRUE,804,4,Misleading advertisement,,,Advertise as having face time but it did not.could have gone to Apple Store and bought it there if have known,https://www.amazon.ae/gp/customer-reviews/R3OGORXPZLNPI4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 19 December 2021,Size, 256 GBColour, Midnight,
805,B09G9J5JZX,United Arab Emirates,Nov-21,26-11-2021,2021,TRUE,805,4,As described,,,Original and as described.However noon is having little cheaper price,https://www.amazon.ae/gp/customer-reviews/R3L2JAALA4K3OR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 26 November 2021,Size, 256 GBColour, Midnight,
806,B09G9J5JZX,United Arab Emirates,Jan-22,27-01-2022,2022,TRUE,806,4,No face time,,,There is no face time,https://www.amazon.ae/gp/customer-reviews/R3GYFK03NI695K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 27 January 2022,Size, 256 GBColour, Midnight,
807,B09G9J5JZX,United Arab Emirates,Nov-21,30-11-2021,2021,TRUE,807,4,Great Fone,,,As would all apple fones :),https://www.amazon.ae/gp/customer-reviews/RNIM2G3GZHLMD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 30 November 2021,Size, 256 GBColour, Midnight,
808,B09G9J5JZX,United Arab Emirates,Sep-22,9/10/2022,2022,TRUE,808,5,Good,,,Good,https://www.amazon.ae/gp/customer-reviews/R3J3Y6XHP5M1EQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 9 October 2022,Size, 256 GBColour, Midnight,
809,B09G9J5JZX,United Arab Emirates,Nov-21,14-11-2021,2021,TRUE,809,1,NO FACETIME,,,The iPhone does not come with FaceTime as advertised and had a manufacturing defect (No Service),https://www.amazon.ae/gp/customer-reviews/R1SB59NSVWJTQ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 14 November 2021,Size, 256 GBColour, Midnight,
810,B09G9J5JZX,United Arab Emirates,Oct-21,20-10-2021,2021,TRUE,810,1,No Facetime is available,,,This phone doesn’t have FaceTime as advertised. Please do not buy if you need FaceTime.,https://www.amazon.ae/gp/customer-reviews/R2SW3P0BTB2GCK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 20 October 2021,Size, 256 GBColour, Midnight,
811,B09G9J5JZX,United Arab Emirates,Nov-21,21-11-2021,2021,FALSE,811,5,Good,,,Very good,https://www.amazon.ae/gp/customer-reviews/RQA4I5TX3F51P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=iPhone 13 with FaceTime (256GB) - Midnight,Reviewed in the United Arab Emirates on 21 November 2021,Size, 256 GBColour, Midnight,
812,B09G9J5JZX,United Arab Emirates,Sep-21,28-09-2021,2021,TRUE,812,5,Committed,,,Perfect,https://www.amazon.ae/gp/customer-reviews/RAHDTVKJHTVK6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 28 September 2021,Size, 128 GBColour, Blue,
813,B09G9J5JZX,United Arab Emirates,Jan-22,14-01-2022,2022,TRUE,813,1,Issue with mobile calls,,,Every call regardless of the network connection goes completely blank after coupe of minutes . It is very frustrating and the caller at the other side disconnects the call. When I use the same SIM on another android phone no issue at all,https://www.amazon.ae/gp/customer-reviews/RNCRO1FP5KJIR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9DZFQ7,Reviewed in the United Arab Emirates on 14 January 2022,Size, 128 GBColour, Blue,
